Business_ID,Industry,Employee_Count,Revenue,Expenses,Profit_Margin,Loans_Taken,Loan_Default,Cash_Reserves,Financial_Stress_Score,Financial_Stress_Flag
B207826,Retail,21,500000.0,1936450.12,23.2,1,1,75140.23,62.58,1
B208124,Retail,32,500000.0,361764.69,,0,0,85162.82,45.02,0
B203087,manufacturing,47,500000.0,390020.11,22.0,0,0,68452.67,48.15,0
B206865,,3,500000.0,382438.31,23.51,0,0,54758.65,49.31,0
B203827,Retail,31,500000.0,390885.76,21.82,0,0,73975.14,57.5,0
B202518,Food,19,500000.0,419982.13,16.0,0,0,56580.45,50.38,0
B202385,Food,41,500000.0,391445.53,21.71,0,0,76773.44,49.5,0
B203221,Retail,36,500000.0,384413.62,23.12,0,0,67302.93,53.38,0
B202673,manufacturing,51,500000.0,428317.75,14.34,0,0,58704.06,57.71,0
B209241,Manufacturing,52,500000.0,394810.89,21.04,1,0,88446.47,43.14,0
B202302,Retail,5,500000.0,431547.3,13.69,0,0,76288.37,54.49,0
B207471,Retail,19,500000.0,417338.72,16.53,1,1,60348.5,64.37,1
B208140,Healthcare,3,3318510.13,2093529.36,20.45,0,0,219767.1,52.35,0
B204933,IT,38,500000.0,306393.83,38.72,1,0,121305.37,40.98,0
B209076,healthcare,7,500000.0,358849.94,28.23,0,0,81134.99,58.88,0
B204879,Services,22,500000.0,393879.71,21.22,0,0,78181.85,48.41,0
B200283,Manufacturing,32,500000.0,383771.05,23.25,0,0,125045.17,48.88,0
B200591,Manufacturing,38,500000.0,375945.73,24.81,0,0,78891.93,52.49,0
B205348,Food,33,500000.0,403695.62,19.26,0,0,66278.6,41.89,0
B207611,Healthcare,15,3234513.72,329505.43,34.1,1,0,91834.96,40.06,0
B204561,Retail,22,500000.0,407239.34,18.55,1,1,32537.29,67.38,1
B201273,Manufacturing,55,500000.0,485931.66,2.81,1,0,67067.69,53.54,0
B203861,Manufacturing,57,500000.0,392110.37,21.58,1,0,5998.71,62.62,1
B203110,Services,3,500000.0,377611.58,24.48,0,0,89334.55,46.92,0
B205295,Retail,29,500000.0,464224.33,7.16,1,0,62025.71,62.25,1
B203402,Healthcare,32,500000.0,340616.5,31.88,0,0,71369.08,50.08,0
B209532,Healthcare,22,500000.0,419442.59,16.11,1,0,51667.69,60.79,1
B209114,IT,3,500000.0,358816.34,28.24,0,0,44650.04,47.21,0
B201474,Healthcare,32,500000.0,346627.31,30.67,0,0,79278.35,47.81,0
B208971,Services,9,500000.0,393189.9,21.36,0,0,92800.6,51.41,0
B207602,Services,26,500000.0,346133.58,30.77,0,0,102868.76,48.92,0
B207112,Manufacturing,24,500000.0,390679.81,21.86,0,0,101908.19,48.78,0
B209369,Services,18,500000.0,355899.16,28.82,0,0,95261.51,46.63,0
B207047,Manufacturing,21,500000.0,457112.34,8.58,0,0,61742.53,59.94,0
B205136,Services,21,500000.0,292393.56,41.52,0,0,120102.33,39.18,0
B201141,food,31,500000.0,431666.09,13.67,0,0,39767.86,53.74,0
B203840,nan,3,500000.0,377122.73,24.58,0,0,100423.28,54.51,0
B204521,Healthcare,13,500000.0,385224.02,22.96,0,0,43435.62,51.28,0
B203483,Retail,21,500000.0,416507.57,16.7,1,0,63516.11,70.33,1
B201714,Services,21,500000.0,361087.12,27.78,0,0,97181.48,50.73,0
B200632,retail,8,500000.0,422327.37,15.53,0,0,415643.95,53.75,0
B209482,Services,17,500000.0,439578.31,12.08,0,0,68861.77,64.13,1
B208714,Manufacturing,32,500000.0,413729.47,17.25,0,0,81262.41,49.71,0
B209646,Manufacturing,61,500000.0,425026.36,14.99,0,0,85578.27,46.18,0
B200552,Retail,24,500000.0,410276.02,17.94,0,0,84968.39,46.4,0
B209863,Manufacturing,33,500000.0,415250.89,16.95,1,0,81661.84,59.84,0
B203727,Food,14,500000.0,411552.08,17.69,0,0,39703.89,42.24,0
B204083,it,13,500000.0,402787.11,19.44,0,0,87413.71,57.72,0
B207641,Retail,21,500000.0,384103.88,23.18,0,0,61370.72,48.9,0
B209462,Manufacturing,54,500000.0,382320.63,23.54,1,0,57294.23,47.23,0
B209066,Food,15,599195.04,459978.65,23.23,1,1,93083.82,69.38,1
B201876,Manufacturing,36,500000.0,395132.21,20.97,0,0,58403.88,58.88,0
B208790,IT,31,500000.0,372996.58,25.4,0,0,46568.96,47.54,0
B203653,Retail,28,500000.0,440041.09,11.99,1,1,86371.26,63.63,1
B206998,IT,23,500000.0,285548.34,42.89,0,0,120676.45,40.88,0
B205122,Services,44,500000.0,367134.23,26.57,1,0,84782.31,44.57,0
B209783,Manufacturing,36,500000.0,386529.44,22.69,1,0,,47.5,0
B204698,Services,9,500000.0,417945.17,16.41,0,0,42745.2,54.55,0
B202620,Retail,30,500000.0,401687.82,19.66,1,0,74619.93,55.38,0
B206000,Retail,35,500000.0,412511.71,17.5,1,0,,57.78,0
B203093,Manufacturing,56,500000.0,369781.32,26.04,0,0,84663.07,43.01,0
B205431,Retail,12,614851.47,546095.38,11.18,0,0,71018.22,58.87,0
B203064,Retail,40,500000.0,429213.4,14.16,1,0,47120.18,50.71,0
B200492,,40,500000.0,425952.61,14.81,0,0,70555.85,55.57,0
B202744,services,13,500000.0,394897.59,21.02,0,0,80993.04,47.22,0
B205587,Healthcare,12,500000.0,343476.93,31.3,0,0,111403.35,51.36,0
B206579,Retail,27,500000.0,443685.16,11.26,1,0,66764.59,47.25,0
B202050,Services,7,500000.0,375237.18,24.95,0,0,57279.28,55.61,0
B204580,IT,22,500000.0,441934.49,11.61,0,0,60751.93,59.22,0
B205334,Services,33,500000.0,1391884.47,24.57,0,0,104558.02,53.37,0
B205366,Retail,26,2877776.46,428832.23,14.23,1,0,81656.14,49.8,0
B200154,Manufacturing,52,500000.0,387043.42,22.59,0,0,58177.26,54.08,0
B207203,Manufacturing,46,500000.0,384928.87,23.01,0,0,61362.74,45.65,0
B204687,Manufacturing,47,500000.0,346488.56,30.7,0,0,86257.48,46.79,0
B202390,IT,3,713303.2,449908.95,,0,0,118390.13,37.75,0
B207482,Healthcare,4,500000.0,329440.69,34.11,0,0,99885.3,41.09,0
B207171,Food,3,500000.0,422710.1,15.46,0,0,57065.04,55.74,0
B200300,Retail,42,500000.0,396000.54,20.8,0,0,63852.98,44.05,0
B202172,Services,29,500000.0,2247651.82,21.65,1,1,48626.83,65.89,1
B209925,Healthcare,12,500000.0,400124.87,19.98,1,0,350998.66,53.41,0
B202459,IT,42,500000.0,334809.41,33.04,0,0,84048.22,47.22,0
B201573,Services,23,1810749.24,427521.56,14.5,0,0,,52.67,0
B201596,IT,3,500000.0,331974.18,33.61,0,0,113579.71,49.13,0
B207036,Services,35,500000.0,419929.17,16.01,0,0,28749.55,52.61,0
B205954,IT,31,500000.0,375073.43,24.99,0,0,84206.34,52.21,0
B207685,Food,17,500000.0,404836.79,19.03,0,0,79219.12,60.01,1
B209389,Food,8,500000.0,398009.01,20.4,0,0,96138.19,53.1,0
B202885,Food,30,500000.0,379006.13,24.2,0,0,90844.72,50.28,0
B206426,Services,14,500000.0,339384.97,32.12,0,0,92843.14,39.34,0
B204733,Healthcare,20,500000.0,381350.5,23.73,0,0,82895.09,54.51,0
B202580,Manufacturing,54,500000.0,405753.36,18.85,1,0,88829.6,60.4,1
B203562,Food,26,500000.0,368732.13,26.25,0,0,131204.21,60.59,1
B204439,Retail,35,500000.0,468376.87,6.32,1,0,40696.1,62.54,1
B200465,Healthcare,25,500000.0,364844.85,27.03,1,0,79606.65,48.91,0
B208039,Healthcare,30,500000.0,376694.35,24.66,0,0,75507.02,58.14,0
B207473,Retail,38,500000.0,446854.33,10.63,0,0,51405.59,60.89,1
B205599,Retail,25,500000.0,408935.08,18.21,0,0,46968.4,56.47,0
B204855,Food,17,500000.0,462107.74,7.58,0,0,38960.59,40.34,0
B208243,Retail,19,3383562.53,412824.51,17.44,0,0,30709.49,56.09,0
B204931,Retail,24,500000.0,395556.98,20.89,1,0,104978.03,52.42,0
B206229,Retail,48,500000.0,419822.99,16.04,0,0,96353.66,41.37,0
B201186,Manufacturing,49,500000.0,395368.88,20.93,0,0,57574.99,52.13,0
B207159,Manufacturing,56,500000.0,439160.34,12.17,1,0,47781.35,59.87,0
B202557,IT,15,500000.0,309690.83,38.06,0,0,104311.75,43.73,0
B202617,retail,25,500000.0,411726.88,,0,0,64451.22,53.17,0
B200163,Food,24,500000.0,333741.27,33.25,0,0,91223.19,47.42,0
B205738,Retail,34,500000.0,385018.82,23.0,1,0,82908.48,44.67,0
B203752,Retail,22,500000.0,437504.02,12.5,0,0,45734.16,51.05,0
B204103,Services,8,500000.0,398331.13,20.33,0,0,76260.21,57.04,0
B203965,Services,32,500000.0,339209.55,32.16,1,1,89802.22,62.76,1
B207942,Retail,30,500000.0,1680507.23,16.15,0,0,64028.06,52.45,0
B200483,Retail,16,500000.0,377144.01,24.57,0,0,59785.39,54.0,0
B207652,Services,4,500000.0,359084.93,28.18,0,0,88997.3,50.71,0
B208705,Services,3,500000.0,377098.81,24.58,0,0,100881.01,62.31,1
B205544,Retail,15,500000.0,441837.06,11.63,0,0,57867.08,45.37,0
B207679,IT,17,500000.0,374515.55,25.1,0,0,70348.46,48.04,0
B200247,Food,31,500000.0,413409.57,17.32,0,0,116438.55,52.77,0
B202678,IT,3,500000.0,389792.77,22.04,0,0,412289.42,50.74,0
B200235,Healthcare,16,500000.0,425204.54,14.96,0,0,77812.32,46.34,0
B207288,Manufacturing,56,500000.0,402725.81,19.45,1,0,39909.38,56.9,0
B200653,Food,30,500000.0,349128.28,30.17,0,0,67571.78,54.49,0
B205956,Manufacturing,33,500000.0,380319.32,23.94,1,0,107212.65,37.75,0
B202586,IT,3,1500173.33,353201.66,,0,0,67427.48,38.74,0
B201870,Services,19,500000.0,349014.2,30.2,0,0,86811.29,48.8,0
B205570,,10,500000.0,390863.4,21.83,1,0,69584.39,51.55,0
B205164,Manufacturing,43,500000.0,390230.54,21.95,0,0,91358.94,51.75,0
B209618,IT,25,500000.0,403329.81,19.33,1,0,75840.36,53.59,0
B203266,Manufacturing,31,500000.0,422599.56,15.48,0,0,56581.16,60.3,1
B207385,Services,30,500000.0,409887.15,18.02,0,0,94930.35,47.81,0
B204804,Retail,19,500000.0,384329.2,23.13,1,0,105516.61,61.49,1
B206549,Retail,34,500000.0,372965.87,25.41,1,0,93345.15,44.57,0
B208362,services,3,500000.0,329857.83,34.03,1,0,105322.58,45.7,0
B205354,Healthcare,30,500000.0,418803.35,16.24,0,0,86955.24,54.1,0
B207861,Food,29,580167.64,414875.79,28.49,0,0,85397.32,59.06,0
B201108,Services,23,500000.0,366198.41,26.76,0,0,47116.68,54.3,0
B203458,Services,9,500000.0,364067.8,27.19,0,0,71920.44,51.75,0
B202582,Services,25,500000.0,378901.62,24.22,0,0,75540.06,48.74,0
B203269,Food,23,2108858.05,449281.91,10.14,1,0,61074.67,62.52,1
B207119,healthcare,31,500000.0,381801.81,23.64,0,0,56749.4,51.15,0
B201784,,37,500000.0,385327.65,22.93,1,0,32155.25,51.37,0
B200685,Healthcare,42,500000.0,429006.53,14.2,0,0,70682.47,58.72,0
B207296,Retail,29,500000.0,392040.21,21.59,0,0,82510.5,45.92,0
B202454,Food,17,500000.0,385942.59,22.81,1,1,74236.64,64.64,1
B207760,Services,3,500000.0,402793.26,19.44,1,0,50153.95,51.24,0
B205194,retail,14,500000.0,374774.42,25.05,0,0,100902.86,58.4,0
B202189,Services,3,500000.0,388072.11,22.39,0,0,104460.58,50.93,0
B201090,Services,16,500000.0,408203.5,18.36,0,0,74170.7,46.92,0
B209856,Retail,32,500000.0,432122.42,13.58,0,0,57762.91,51.81,0
B206299,Retail,36,500000.0,431642.62,13.67,0,0,51680.07,57.97,0
B209466,Healthcare,24,500000.0,372824.14,25.44,1,1,69194.75,70.3,1
B207184,IT,11,924079.0,647674.95,29.91,0,0,174922.21,44.47,0
B202720,Retail,34,500000.0,431005.4,13.8,0,0,54376.83,54.56,0
B206962,it,17,500000.0,400028.46,19.99,0,0,61758.09,50.83,0
B208915,Retail,33,500000.0,443623.12,11.28,0,0,70567.12,55.39,0
B202979,Retail,41,500000.0,410988.35,17.8,0,0,53659.02,57.74,0
B209079,Food,24,500000.0,369290.26,26.14,0,0,121896.79,55.9,0
B205994,Retail,29,500000.0,383668.51,23.27,1,0,101492.35,58.04,0
B203161,Services,14,500000.0,376045.91,24.79,1,0,70107.75,53.38,0
B207372,Services,32,500000.0,372568.72,25.49,0,0,95392.71,48.54,0
B202092,Food,31,500000.0,339959.33,32.01,1,0,104115.32,47.15,0
B202366,Manufacturing,51,500000.0,426898.83,14.62,1,1,58808.79,70.73,1
B206307,Manufacturing,54,500000.0,400142.66,19.97,0,0,69199.06,52.75,0
B206304,Manufacturing,41,1339093.45,1054929.2,21.22,0,0,114083.96,55.25,0
B202409,Retail,20,500000.0,399745.65,20.05,0,0,421085.33,48.97,0
B201075,Retail,36,500000.0,413214.8,17.36,1,0,64973.92,45.16,0
B209974,Healthcare,36,500000.0,356376.48,28.72,0,0,60646.65,50.11,0
B208286,Services,46,500000.0,364523.54,27.1,1,0,104320.47,50.69,0
B204705,IT,41,500000.0,326858.02,34.63,0,0,80024.39,41.06,0
B205375,Manufacturing,45,500000.0,392665.66,21.47,0,0,77086.25,47.86,0
B206602,Manufacturing,58,1784955.62,376256.2,24.75,0,0,77500.95,43.89,0
B204965,,25,500000.0,417534.2,16.49,1,0,19266.49,51.36,0
B202716,Manufacturing,52,500000.0,418352.3,16.33,1,0,19680.83,52.49,0
B205416,Manufacturing,36,500000.0,404156.31,19.17,0,0,,57.04,0
B208700,Manufacturing,49,500000.0,403406.92,19.32,1,0,57903.3,51.29,0
B200331,Food,25,500000.0,369394.66,26.12,0,0,65494.52,45.08,0
B200447,Services,42,500000.0,366601.16,26.68,0,0,823473.06,43.39,0
B208460,Services,29,500000.0,390503.73,21.9,0,0,59157.36,50.16,0
B205070,Retail,52,500000.0,392687.69,21.46,1,1,59986.58,55.08,0
B204874,Services,38,500000.0,381488.64,23.7,0,0,82975.8,43.55,0
B201044,Manufacturing,56,500000.0,408415.51,18.32,0,0,82423.76,52.41,0
B203922,Retail,15,500000.0,380763.35,23.85,0,0,53371.33,49.8,0
B206060,Retail,39,500000.0,1659686.93,17.95,1,0,41656.04,59.75,0
B202292,IT,22,500000.0,384336.27,23.13,0,0,66481.12,53.36,0
B207772,Retail,34,500000.0,436914.43,12.62,1,1,56532.2,69.89,1
B204442,Retail,21,500000.0,423833.38,15.23,0,0,59777.1,58.2,0
B204222,Retail,17,500000.0,385378.75,22.92,0,0,88396.04,50.05,0
B202895,IT,35,500000.0,353918.81,29.22,0,0,324367.33,47.48,0
B203512,IT,20,500000.0,303913.82,39.22,0,0,125063.68,38.85,0
B201018,Healthcare,21,500000.0,2020174.76,16.56,0,0,38313.4,52.65,0
B205821,Services,3,500000.0,385829.08,22.83,1,0,84165.05,48.01,0
B205069,Services,12,500000.0,353740.3,29.25,0,0,24552.23,37.38,0
B207182,Manufacturing,56,500000.0,381584.35,23.68,1,0,93622.71,53.22,0
B201520,Food,23,500000.0,325125.94,34.97,1,0,78623.63,37.27,0
B202598,Services,17,500000.0,380176.47,23.96,0,0,78928.41,49.66,0
B206518,Services,17,500000.0,377680.12,24.46,0,0,91786.92,46.06,0
B206244,Retail,39,500000.0,396066.65,20.79,1,0,104632.14,49.94,0
B208675,Services,4,500000.0,405409.48,18.92,1,0,67704.56,48.52,0
B207031,Services,13,500000.0,380887.84,23.82,0,0,90924.75,38.37,0
B206544,Manufacturing,50,500000.0,394539.98,21.09,0,0,92693.61,48.25,0
B203788,Services,21,500000.0,395177.97,20.96,0,0,81810.17,51.14,0
B203671,Manufacturing,45,548129.95,410827.13,25.05,1,0,59536.79,51.81,0
B200262,Services,12,500000.0,403381.27,19.32,0,0,73409.6,47.57,0
B206458,it,3,500000.0,341455.97,31.71,0,0,60137.95,45.83,0
B208122,Retail,41,500000.0,428845.93,14.23,1,1,61864.13,78.96,1
B202868,Food,31,500000.0,384810.59,23.04,0,0,44194.34,46.03,0
B202519,Services,13,500000.0,400569.54,19.89,1,0,42646.87,53.25,0
B207388,,22,500000.0,382099.35,23.58,0,0,94828.76,36.34,0
B200943,Food,37,500000.0,372963.7,25.41,0,0,93380.9,46.65,0
B200450,Food,13,500000.0,365635.43,26.87,0,0,73288.1,46.18,0
B205630,Manufacturing,76,500000.0,436170.08,12.77,0,0,55469.18,59.9,0
B201311,Healthcare,8,500000.0,380811.49,23.84,0,0,95379.99,47.57,0
B207582,Food,3,500000.0,410322.45,17.94,0,0,19406.45,52.36,0
B201858,Manufacturing,38,500000.0,383356.95,23.33,1,1,444793.4,62.04,1
B204489,Services,25,500000.0,367209.71,26.56,0,0,65863.25,57.63,0
B203554,Retail,41,500000.0,447911.34,10.42,0,0,62205.59,59.59,0
B200850,Food,3,500000.0,418026.34,16.39,0,0,63206.4,57.23,0
B209045,Services,20,1662534.2,386113.28,22.78,0,0,83837.9,47.85,0
B200675,Food,3,500000.0,363614.93,27.28,0,0,63676.38,50.74,0
B207846,Services,19,541126.05,464730.84,14.12,0,0,62383.71,51.95,0
B207656,Retail,32,500000.0,405579.85,18.88,0,0,77131.1,49.06,0
B201443,IT,7,500000.0,311263.9,37.75,0,0,61921.98,41.44,0
B200134,Healthcare,3,500000.0,390190.54,21.96,0,0,71391.48,46.63,0
B200440,Food,18,500000.0,386205.46,22.76,0,0,64254.45,57.64,0
B207710,Healthcare,10,500000.0,397541.0,20.49,1,1,90084.47,68.67,1
B200479,IT,40,500000.0,423959.09,15.21,0,0,52243.79,60.09,1
B209427,Food,7,500000.0,361288.76,27.74,0,0,97897.13,44.57,0
B208752,Food,23,500000.0,397709.24,20.46,0,0,85528.32,49.77,0
B207186,Food,22,500000.0,462634.97,7.47,0,0,24357.75,51.31,0
B206718,Healthcare,23,500000.0,406390.88,18.72,0,0,73029.97,55.37,0
B202820,Retail,19,500000.0,370904.51,25.82,1,0,107381.46,58.87,0
B206119,Food,5,500000.0,371213.02,25.76,0,0,57732.36,46.17,0
B201212,IT,22,500000.0,349610.87,30.08,0,0,78167.29,51.21,0
B200841,Food,3,500000.0,361013.98,27.8,0,0,113344.41,42.74,0
B201569,Services,3,500000.0,408766.03,18.25,0,0,53140.81,51.49,0
B202671,Services,26,500000.0,385125.01,22.97,0,0,108022.13,50.61,0
B205826,Retail,20,500000.0,387034.93,22.59,0,0,52464.4,47.85,0
B207440,retail,40,500000.0,381507.58,23.7,0,0,77415.69,53.24,0
B206132,Retail,26,500000.0,432281.38,13.54,1,1,72545.04,71.42,1
B207353,Services,34,500000.0,344517.74,,0,0,75677.01,40.86,0
B209408,Manufacturing,74,500000.0,355004.65,29.0,1,1,73656.21,74.65,1
B200245,IT,21,535201.49,364606.5,31.87,0,0,130519.79,48.36,0
B207467,Retail,6,500000.0,454668.38,9.07,0,0,30937.09,56.78,0
B206155,Retail,13,500000.0,468304.12,6.34,0,0,63906.45,61.6,1
B200662,IT,4,500000.0,332162.49,33.57,1,0,43607.56,48.91,0
B207728,Healthcare,24,500000.0,403344.65,19.33,0,0,44038.56,56.88,0
B201014,Retail,35,500000.0,484592.77,3.08,1,0,62998.87,61.65,1
B203702,Manufacturing,22,500000.0,352634.73,29.47,0,0,72666.11,48.0,0
B207676,Retail,35,500000.0,390935.09,21.81,1,0,92847.3,49.23,0
B208477,Healthcare,15,500000.0,385461.64,22.91,0,0,121194.94,56.68,0
B203264,Food,35,500000.0,434684.69,13.06,0,0,66899.29,56.77,0
B201989,Retail,38,500000.0,425617.77,14.88,1,0,76391.37,54.08,0
B204330,IT,3,500000.0,360536.14,27.89,0,0,71018.54,44.33,0
B204712,Services,9,546258.68,429005.49,21.46,1,0,56730.31,47.54,0
B205144,IT,26,500000.0,362817.51,,0,0,95829.51,38.37,0
B201055,Retail,50,500000.0,389020.53,22.2,0,0,85008.82,41.35,0
B200453,Food,32,500000.0,416602.38,16.68,0,0,32657.22,63.72,1
B206657,Food,14,500000.0,366519.66,26.7,0,0,79641.31,54.29,0
B208181,IT,14,500000.0,2005302.43,,1,0,56741.94,42.86,0
B201940,Food,27,500000.0,400763.81,19.85,1,0,100735.9,53.15,0
B202681,Food,7,500000.0,410070.13,17.99,0,0,68168.91,54.28,0
B207686,IT,33,500000.0,359861.24,28.03,0,0,50624.51,42.7,0
B201213,Manufacturing,40,512767.95,2304657.53,13.94,0,0,83825.17,54.38,0
B206993,Manufacturing,47,500000.0,398307.96,20.34,1,0,89250.21,52.13,0
B208781,Retail,17,500000.0,441420.19,11.72,1,0,60483.01,48.6,0
B206857,it,39,690989.53,576749.8,16.53,0,0,90066.79,46.19,0
B200950,Retail,38,500000.0,465363.7,6.93,1,0,45305.15,58.79,0
B207554,Services,3,500000.0,383593.48,23.28,0,0,68455.71,50.51,0
B201582,Healthcare,15,500000.0,376251.83,,0,0,22619.85,48.66,0
B203915,Healthcare,28,500000.0,2179656.87,,1,0,42122.72,54.86,0
B206451,Retail,22,500000.0,2102271.97,12.66,1,0,60853.76,48.07,0
B205467,manufacturing,53,500000.0,380344.08,23.93,0,0,91490.02,50.76,0
B202790,Food,29,500000.0,386883.25,22.62,0,0,115452.68,53.13,0
B203637,Healthcare,21,500000.0,419087.76,16.18,1,0,32234.96,48.43,0
B208014,IT,26,500000.0,384462.46,23.11,0,0,47465.39,49.87,0
B208882,Food,13,500000.0,379730.7,24.05,0,0,71318.44,55.98,0
B206852,Services,18,500000.0,384005.91,23.2,0,0,114018.84,50.38,0
B206122,Retail,22,500000.0,448337.14,10.33,0,0,33992.71,50.91,0
B201717,,16,2239338.86,409208.23,18.16,1,0,84849.05,55.17,0
B207914,Services,6,596618.55,412038.09,30.94,0,0,63100.98,41.86,0
B201899,Retail,32,500000.0,418507.96,16.3,1,0,49947.99,55.28,0
B205831,Manufacturing,29,1210062.9,867391.61,,0,0,257499.3,42.36,0
B200543,Manufacturing,65,500000.0,324575.22,35.08,0,0,87526.02,48.28,0
B203255,Healthcare,20,500000.0,399718.72,,0,0,106336.91,41.71,0
B203787,Services,42,500000.0,329711.04,34.06,0,0,116883.24,47.42,0
B204499,Retail,49,500000.0,408079.4,18.38,0,0,43400.83,50.93,0
B203130,Retail,15,500000.0,412274.14,17.55,0,0,71990.31,47.02,0
B205631,Food,40,531434.0,415650.86,21.79,0,0,58006.69,62.76,1
B209099,Food,30,500000.0,414093.22,,0,0,39504.0,56.87,0
B201523,Food,13,500000.0,412862.45,17.43,1,0,36241.63,54.42,0
B201390,Food,20,500000.0,409505.9,18.1,0,0,44582.79,54.5,0
B207273,IT,9,500000.0,321170.09,35.77,0,0,78345.15,43.61,0
B202606,IT,18,500000.0,366812.29,26.64,1,0,39390.15,58.57,0
B204956,,30,500000.0,395323.52,20.94,0,0,100046.74,41.11,0
B205597,retail,14,500000.0,401349.1,19.73,1,1,104625.97,70.49,1
B201895,Services,19,500000.0,408197.45,18.36,0,0,65660.73,66.44,1
B201753,Healthcare,4,500000.0,403893.23,19.22,0,0,72094.71,56.61,0
B208259,retail,29,500000.0,387246.69,22.55,0,0,,48.36,0
B207046,IT,29,2370510.32,361678.19,27.66,1,0,124580.29,41.96,0
B204558,Food,15,973190.58,776910.26,20.17,0,0,189052.5,57.07,0
B203563,Manufacturing,52,500000.0,382190.42,23.56,0,0,64938.33,44.04,0
B205341,Services,7,500000.0,299696.39,40.06,0,0,97004.57,36.71,0
B207149,Retail,36,500000.0,419808.71,16.04,1,0,33505.87,58.62,0
B208425,Manufacturing,26,500000.0,415256.52,16.95,1,0,91237.17,57.76,0
B207746,Manufacturing,56,500000.0,347892.35,30.42,1,0,93742.32,51.19,0
B209184,Retail,48,500000.0,381221.23,23.76,0,0,135705.4,56.98,0
B204532,Services,11,500000.0,333121.04,33.38,1,0,58619.34,50.12,0
B204259,Services,25,600021.72,418593.52,30.24,0,0,131738.69,44.39,0
B205190,Services,29,500000.0,412537.28,,1,0,70731.68,52.53,0
B207362,Retail,30,500000.0,408020.49,18.4,1,0,96344.39,50.72,0
B205903,Food,16,500000.0,390266.64,21.95,1,0,70297.79,60.42,1
B203247,Manufacturing,39,500000.0,351612.14,29.68,1,0,95862.09,52.23,0
B200252,Retail,15,1726693.89,416674.96,19.25,0,0,56349.87,59.07,0
B202534,IT,28,500000.0,364752.6,,0,0,51681.21,48.46,0
B202379,IT,14,500000.0,385195.54,22.96,1,0,128398.91,56.85,0
B200792,Manufacturing,36,500000.0,421194.3,15.76,1,0,43719.9,54.33,0
B205009,Food,26,500000.0,361085.15,27.78,1,0,65114.92,51.61,0
B203459,Retail,5,500000.0,423577.45,15.28,0,0,84453.79,51.58,0
B208939,Services,7,500000.0,417167.29,16.57,0,0,66610.81,55.49,0
B208870,Manufacturing,28,502322.2,391207.36,22.12,0,0,90242.1,49.01,0
B208999,Food,31,500000.0,365599.22,26.88,1,1,468979.43,73.54,1
B206709,Retail,31,500000.0,415337.19,16.93,1,0,93480.31,56.01,0
B204070,Manufacturing,39,500000.0,366913.43,26.62,0,0,80075.54,50.39,0
B200859,Retail,15,500000.0,421524.23,15.7,1,0,,52.37,0
B204535,IT,16,650736.85,545553.26,16.16,0,0,86855.79,47.45,0
B208771,Food,26,500000.0,425323.83,,0,0,59357.16,56.18,0
B204766,IT,16,500000.0,307725.99,38.45,1,0,104162.62,48.28,0
B207736,Retail,23,500000.0,366383.73,26.72,1,0,59958.22,50.41,0
B202850,manufacturing,49,500000.0,389238.47,22.15,1,0,61609.7,57.18,0
B202306,Retail,27,500000.0,441099.28,11.78,0,0,56646.46,54.86,0
B202505,Services,21,529139.13,403145.52,23.81,0,0,,46.18,0
B202772,IT,4,500000.0,346887.64,30.62,0,0,72792.39,52.14,0
B208307,Manufacturing,42,500000.0,383738.33,23.25,0,0,81440.51,58.42,0
B200074,Retail,17,500000.0,436252.6,12.75,0,0,40010.61,60.59,1
B205462,Services,16,500000.0,353264.76,,0,0,42674.52,50.64,0
B204642,,53,500000.0,451085.24,9.78,0,0,28204.51,52.65,0
B208982,Healthcare,18,500000.0,2501808.88,24.93,1,0,74789.73,50.74,0
B209368,,29,500000.0,409044.25,18.19,0,0,59694.31,49.27,0
B202465,Food,39,500000.0,344148.58,31.17,0,0,124932.86,37.72,0
B208238,Retail,39,500000.0,402037.26,,0,0,27802.59,49.81,0
B200309,IT,19,500000.0,371778.35,25.64,0,0,95494.36,56.72,0
B207139,Retail,28,500000.0,429278.33,14.14,0,0,,49.25,0
B200407,Manufacturing,39,500000.0,385602.59,22.88,0,0,116418.76,53.55,0
B203810,Healthcare,30,500000.0,381261.82,,1,0,88341.11,44.21,0
B205435,IT,3,500000.0,2615104.74,23.06,0,0,67245.31,50.78,0
B206051,Services,45,500000.0,1539310.46,14.92,0,0,75161.27,52.59,0
B205480,Food,26,500000.0,443014.44,11.4,0,0,41580.8,50.06,0
B204901,Healthcare,13,500000.0,321853.18,35.63,0,0,111834.67,44.71,0
B209589,Food,23,500000.0,386336.33,22.73,0,0,30857.64,49.76,0
B202893,Services,12,500000.0,404911.26,19.02,0,0,86782.38,53.67,0
B204270,Manufacturing,59,500000.0,1632345.39,25.81,1,0,88812.4,41.9,0
B209260,Food,17,500000.0,339960.71,32.01,0,0,90593.0,50.8,0
B206336,Retail,31,500000.0,392086.52,21.58,0,0,53809.83,44.36,0
B200330,Retail,45,500000.0,385641.17,22.87,0,0,42122.05,47.08,0
B202169,Retail,33,645920.55,580063.0,10.2,1,0,81522.55,58.12,0
B201967,,15,500000.0,461109.46,7.78,1,0,77155.22,54.32,0
B201429,Food,29,500000.0,400371.44,19.93,1,0,67178.62,51.65,0
B208503,Manufacturing,27,515761.02,387823.91,24.81,0,0,122134.86,51.74,0
