hour_of_day,day_of_week,is_weekend,is_peak_hour,active_users,requests_per_minute,avg_request_size_kb,api_calls_per_minute,db_queries_per_minute,background_jobs_count,cache_hit_ratio,allocated_cpu_cores,allocated_memory_gb,container_count,running_services_count,network_in_mbps,network_out_mbps,disk_read_ops,disk_write_ops,avg_response_time_ms,error_rate_percent,scheduled_job_flag,release_day_flag,cpu_usage_percent,memory_usage_percent
15,5,1,0,1156,1476.2754829658572,61.85018499314619,421.0911620515173,564.9614238493313,2,0.7998731401220893,32,101.03394418398298,7,21,16.995529217106256,18.11075562054791,677.0111936208497,496.30810137801365,63.319757656334176,0.5502507398905762,0,0,50.07659680110174,45.99298500452361
14,1,0,0,3982,4447.548537667511,95.58769367958665,2324.99618391985,1641.9353613787482,2,0.7906781719519161,16,45.78681823644575,7,50,69.01829303803228,69.93304351806792,1616.3373396877807,1516.654522037423,99.61501642301985,1.1277479690911951,0,0,100.0,65.61063550827687
2,1,0,0,3772,3343.9616227259444,79.12588940180675,993.878063055744,1230.4222983980485,2,0.8545970592006803,8,31.37256019007785,16,55,17.46481277173664,17.008718688597646,1721.25660516847,806.607295210169,93.50426635388492,0.20315526282964133,0,0,55.21837363049594,86.60106895810878
19,5,1,1,1421,1781.1231911340622,9.370154994196815,409.84616039499934,352.3701444638232,2,0.835735775327602,16,48.207044856698275,5,15,32.777568342227745,38.980951254445145,366.89703699828675,164.73310924113622,65.60225231937775,1.736301348299786,0,0,59.0648647485544,28.03251788570291
4,2,0,0,472,561.6730752054692,60.19189523069918,121.94038965434662,78.56158856053405,2,0.756197937500378,32,102.51657829653152,14,39,5.755267667157667,6.125520577564609,71.0128494621977,70.7560593220662,62.81449270318457,1.4890671010753267,0,0,22.89312225452861,66.56457575395675
22,5,1,1,2055,2192.4647423993456,118.96098231889245,1270.5234739025088,665.1568950096923,3,0.9250206660792833,16,48.395968205584694,9,29,17.62210469358921,18.394122422528834,542.7361936232475,559.5900613027015,76.25455161764324,1.2319301900194117,0,0,57.736537848630014,51.93387996001078
4,1,0,0,4599,4741.719911531775,45.60966568330148,1352.13634096874,1100.8995338708326,2,0.8464237696579021,8,28.005446450639802,17,40,45.65656711884218,41.90518936634049,679.7917574510006,509.96574803543075,92.09399280603672,1.5758884972041358,0,0,97.2917868436506,80.41628281622378
19,3,0,1,4652,4318.019074741323,55.68243216037069,1367.8706959752485,1641.6363284048603,2,0.77869543911891,4,10.658616451466575,6,56,34.40190943505225,32.76659066249752,1193.6258899269346,363.65731933856904,99.85079509320734,2.0864214531429495,0,0,99.01369631437655,70.4686107563026
14,4,0,0,4461,4025.6493200929904,38.05177411315485,2362.1059857137275,1433.7695138271017,1,0.837863845498103,8,18.433252089647816,1,8,20.341448730049596,18.37052118285554,1401.3375832856075,805.5658602242232,81.87458828931628,0.34792218459522917,0,0,57.16114720175301,40.88000565053873
17,5,1,0,813,843.1949713221368,62.23488930306012,390.36257416616456,319.2746890687732,4,0.6650490824715815,8,23.550376392566005,18,17,4.8519326687063336,4.838288863360606,236.8029736040431,144.27986893290756,51.868270075043995,1.2109266183277632,1,0,28.045818585110812,53.398725792693156
14,2,0,0,3418,2834.006627529927,23.505952095439998,1120.143333990384,766.2016875994583,1,0.979762283927319,8,27.72309011595359,7,41,21.672457394834847,20.523107581079493,1085.8943879224335,655.9525530455217,86.5009695242463,0.8829918879748333,0,0,57.652359308216944,65.69833976423797
1,3,0,0,947,1047.0403119459866,33.406568594912486,391.7696737184538,269.9985308102652,1,0.7252667841412574,8,23.46648172422985,7,43,15.723320169431839,18.09916190770096,381.5517297751111,220.17632156674276,64.05253622718769,0.0,0,0,26.410985088741104,50.4321615219855
12,5,1,0,1002,1223.543954000454,86.8496754658591,268.47698947870134,433.2875872838443,3,0.7279627582207102,16,38.47489000044283,16,8,6.1357023873881005,6.141887966762423,456.3435100073694,330.0255436056379,37.970643996101344,0.7062138243753302,0,0,30.271679411573206,46.675859953506006
3,3,0,0,2972,4336.61755431933,20.90298127393639,2322.596650951451,1099.6231466471113,3,0.6876180254818477,4,9.197708550526496,17,59,67.03459057293219,80.10967686112797,738.529875710935,548.1029652553538,101.88764508807985,0.853174226192387,0,0,100.0,88.9697217499389
9,5,1,0,4529,5607.26296263341,111.5065328187105,2830.627359956717,2074.7358146891743,0,0.6543227311831566,16,63.072549994356606,6,49,40.013204656095574,44.352887178212505,1708.024550542642,646.5289686906837,107.91771930085574,0.0,0,0,100.0,69.39873507311911
12,3,0,0,3247,4016.062446898775,40.415446977264686,948.9112780438898,443.0861840952344,2,0.9624040401766458,4,15.372704001935457,5,57,50.62466259154515,43.12331986459553,568.3554653061017,204.7663587186031,68.30418973062599,0.3762357942411542,0,0,86.91888360623807,59.47385829486994
9,6,1,0,4248,4511.759865942881,71.1278861456436,1540.2375050606713,936.8075954570828,1,0.9655182694012793,16,41.950836687488405,3,8,47.29457552686394,41.68600638844748,1103.0374972287673,861.2632267041699,94.11773496759596,1.1396879895336822,0,0,90.19300064530785,35.181648727784115
8,0,0,0,949,847.7625869175022,42.01052792014843,469.799478011331,297.09847627785825,3,0.9550079296091297,16,62.829131570383375,14,12,10.281819693134528,12.040074574985184,371.0576107565813,261.1510837944803,60.412868889640926,0.0,0,0,27.53546564970284,46.658606031730535
7,3,0,0,4073,4532.663943197732,59.97353921410295,1335.2166161862665,738.7570795114386,1,0.6549330717985059,8,25.9147428891444,2,51,68.3992968719745,81.02612169656567,568.7373542002777,249.682434006888,83.1045746850468,1.1692103566130356,0,0,100.0,61.900074326916595
2,6,1,0,4255,5187.15741634259,108.9371527255203,2305.657920333109,1139.567079613712,1,0.7972052837529666,8,20.929942707668374,16,13,41.13309994654632,32.985337115158195,577.9257406311025,1131.7447829041228,90.02259555543978,0.05038344422161675,0,0,99.35404194053096,56.11820068408657
15,0,0,0,3691,4823.485603679601,12.886387412419294,1906.1178458876932,496.8806620486514,2,0.5885377728016435,16,41.75666422330488,15,52,35.506850238751284,34.874327164029964,255.38861350774187,350.3994697833666,100.2863098300431,0.38430078653400557,0,0,90.4043480774759,84.81732081246123
13,1,0,0,3593,4952.090845024398,103.47940207135191,2611.775722809736,943.4497353302944,0,0.846352220411635,8,30.400550405188174,10,48,93.75789752117473,84.62410500836401,1106.1016990622766,328.1487806031773,104.13047622067212,0.5964314371485376,0,0,100.0,70.27639106112238
8,0,0,0,3691,3614.0414114764053,69.12097397683512,774.9278250516336,706.8753985023066,2,0.630730716252794,4,10.964371305868688,6,18,20.37701974855175,18.561545410127607,742.4578032057783,539.6718039941373,85.30571040760611,0.81247963062637,0,0,60.27146704450791,53.74156304431407
20,3,0,1,4815,4665.032263555595,81.48319474904774,2455.9474519441387,1491.7081667731936,4,0.8293807310654341,8,17.24629700092514,18,8,59.81510718797301,59.825779866473916,1358.1366405131744,506.3516867137295,88.87984545560742,1.832084976827763,1,0,100.0,54.34203320665931
10,4,0,0,3140,3754.529099103731,11.427012681271496,954.7304521182424,1138.3723234161641,0,0.8439481357714196,16,55.67003601742502,6,40,48.4463465754589,49.75724936521988,1445.5617212507013,897.904354077792,95.17678795195457,0.9554571823478786,0,0,75.72155945316317,53.97934931286845
2,4,0,0,4529,5417.637935091081,92.56089849162056,1116.1905540851876,1264.9492724153495,2,0.9783817608612957,16,36.71020108801906,6,27,28.86843508285375,23.82869527485716,1762.1868145031951,945.3045135172296,76.70678836061703,1.2107990315145034,0,0,90.4184450386669,55.241654254961475
4,1,0,0,811,772.528964188165,19.69451769170597,338.5224389540031,246.0898331065181,2,0.8772938351070998,16,54.11447896763406,5,42,8.552658862252779,9.09350354952556,339.3872767298336,224.96687206768064,44.66640097087845,1.8453848213407311,0,0,36.28073406471532,43.65527194742258
9,3,0,0,2457,2975.9987862731546,115.95443567585701,903.0859779538545,680.0171736835789,1,0.7771485106907651,16,54.161260708082416,4,24,34.56907481353259,33.2575020414533,849.3349284332835,668.135969344971,69.51162225396749,2.0099161987880425,0,0,62.91135530022777,35.084548861857535
12,0,0,0,935,974.3777073082414,96.91803676836425,471.31715240696565,224.48028663662362,2,0.7355044627184179,4,12.563424962759479,13,34,18.02625570912655,14.794405974395415,336.3686992354939,74.36579032444733,79.52145494352187,0.0,0,0,28.575991324855313,61.13624926851742
3,4,0,0,2693,3359.572553578111,61.67981756641774,1303.2227772766594,986.5933001099078,1,0.5270914383464732,16,50.34084660630372,10,35,21.23196741569421,18.063049102462013,507.5293211051638,728.0618637900405,82.61346003324374,0.0,0,0,60.11393508809049,57.199065368851336
23,5,1,1,3293,3305.287169485792,111.27920008145992,1461.6297705400752,1047.3295840943522,0,0.9536651262673834,8,21.603826220092273,8,54,53.48072522829245,43.87034972469669,772.9687486374032,456.5694867095258,90.6995059336537,1.8313851125760032,0,0,77.68198065851837,68.56494594396084
12,2,0,0,1285,1560.766466968383,24.44342744894296,742.7414969707903,552.6226051015373,1,0.587890339030663,16,45.14922197111866,2,6,21.358419814433933,20.060982259086416,713.7343144927318,145.21171426730405,54.43365415454629,0.0,0,0,49.057362260027816,30.02934917196455
11,3,0,0,2983,3990.708197106819,119.04135584601333,2277.781184434303,1298.6592959484792,3,0.5197236318909112,16,35.87232831661508,16,20,71.80744156072352,76.35265428813489,1085.1775815753024,560.924612078729,98.79746823639215,0.3593446703566217,0,0,100.0,61.78598754401493
4,6,1,0,1518,2255.916715060879,87.43419017623583,1193.9307222277557,679.2442120755762,1,0.6678283462078797,8,24.873940677278554,5,15,12.798731919133376,13.340613242401231,945.2383988991118,181.52261441317833,60.042469644379416,1.6933241634277723,0,0,40.915174521657235,35.236095155315404
9,6,1,0,59,84.82711073228357,16.313460066212905,33.76499048105426,22.77126506184229,2,0.6102724525757468,4,14.532011705221628,2,24,0.9576709340925109,0.9608379483071673,27.174885805080876,15.352000432403345,63.391605334761714,1.7094234101833408,0,0,11.598985783615834,36.043119443712285
23,5,1,1,841,969.2332605516712,66.70802297588938,363.662476659316,186.5120619180083,2,0.7327554802495538,8,16.483908697733213,11,49,12.934434460306434,13.75051324578575,97.5604536391732,38.165151505731565,42.12591411095049,1.6918564713503659,0,0,36.02513237429149,54.72781267541316
8,5,1,0,1712,1954.8375414478337,86.75078237317582,902.8816633678285,348.5967013482858,4,0.9436233145784343,4,13.670845383588272,13,10,14.077206120389055,16.186649241488922,336.4198874498524,242.12438161735906,59.18049347402413,1.6173344981087123,1,0,47.181404917582256,46.857539194236914
19,3,0,1,793,877.3672732949341,75.4975600929991,432.90498772952907,309.688976849244,4,0.9589979207516766,32,72.59225304708929,16,42,6.862077167071311,6.1861736726116305,190.7034037821398,238.03833134914302,52.10622160193096,1.5307262016075518,1,0,42.72030453274915,67.96923579435648
6,2,0,0,2478,2030.5361872710923,53.75418087838522,546.3389481663576,640.031657150378,3,0.6372854940638522,16,57.55888126582644,9,30,27.35148423531322,32.36378147837892,890.5175836650529,575.284353173941,83.75516602252338,2.1738919833364614,0,0,40.53176479907662,58.51047285791777
1,4,0,0,3543,3245.9837492156776,33.53642843569379,691.4263435080243,972.5732151722987,3,0.9365579741381972,32,64.06249837938283,2,26,44.72952908892922,53.0121016353051,680.2785784446367,310.8632137314129,75.10842396133046,1.74902288027643,0,0,86.56543013184309,50.960162482988196
21,2,0,1,4596,3867.2231348918085,32.39639173842305,1476.7422377318403,687.0169109305401,1,0.9325101585082995,4,8.614378950330575,13,53,27.03297793346986,27.283116042118632,427.1802938451549,576.9304229316148,95.44785584347585,1.8046044427909256,0,0,81.48434662906384,74.67024289123356
23,1,0,1,1166,1501.1650201936168,111.5992927181588,359.95122336250427,586.864370005184,1,0.7105568960196645,16,58.302733951246765,1,19,18.23325976539764,19.758577756670768,709.1745724587248,522.122105235597,76.42218237137448,0.23172947015907347,0,0,51.86358360861576,34.87637146229616
22,0,0,1,2491,2713.3572595854152,31.995186328545632,838.6808398542447,337.5251093980376,1,0.7602648445320447,32,81.24324027308714,10,9,19.501660589677915,21.082312341577147,271.20075309829815,298.5052308688594,87.09424865508312,0.0,0,0,52.03467018508681,41.116186894045775
6,0,0,0,1404,1185.8730361626847,115.67657891612109,514.5453768569956,416.8058460418108,1,0.5235631615347242,32,121.19957754564179,16,50,7.2141076938105755,7.703899364909097,472.26605321485386,375.4932211700728,62.101364398325046,2.3859436841222634,0,0,23.650733000564703,69.55149969835823
7,5,1,0,2530,3247.008462525004,29.175976733892075,846.1081055846571,530.0223842536457,1,0.5099792422022269,32,113.991724324658,17,9,54.86059603874057,44.3926780284115,662.9536314074209,510.0823145066949,73.97032577326175,0.9962151268136088,0,0,91.36739793036189,47.952511011270786
6,4,0,0,3051,3817.1216722416398,49.19263455314062,806.9288949935088,830.9068025877533,2,0.5739741604091324,4,13.130397542830124,4,50,25.737881622776687,28.11592302906378,914.9148874740597,484.71837993834845,85.38679545764283,0.4383328405771326,0,0,66.08041902215022,62.89462701348849
20,2,0,1,1236,1611.7118411134181,6.4171940379195975,679.8850355294252,368.05669348474294,2,0.7511385693278945,16,41.592634975034215,19,43,10.96227040278924,11.958223208130175,397.19379470452503,153.7752162134372,66.82690688122992,0.0,0,1,42.004816502579644,81.82693989699646
22,5,1,1,4137,5046.6596216257285,108.86155303063707,1950.4886252941183,1507.9942552076936,2,0.7263503831955038,8,29.432563182850934,11,12,69.94916330092614,72.54220277718737,962.8201260534507,1162.7106685292422,99.92727491070865,1.0752323219650046,0,0,100.0,57.05215899945885
13,3,0,0,2881,2630.5768305456877,17.000442663181605,848.4168665307828,694.4688864885155,1,0.5060635802088521,32,76.40036308076714,11,13,23.802465986077646,19.071551676194893,370.63580753278865,274.85510305307855,73.44430835880028,1.9721804156388076,0,0,51.16311035402927,53.96807872851007
18,5,1,1,3711,3128.278771844832,46.09286483353813,1212.252834473647,487.46464997837785,5,0.5534588155394521,16,60.53974503459955,9,32,40.33731640365081,36.23372028946551,646.8566079143696,295.92104947505135,86.73767024735474,2.260371296948777,1,0,98.38621045818824,59.51031520440369
4,3,0,0,1798,2466.853625127749,101.88959464740523,1167.8308453438744,268.89924617025514,1,0.7013098191955015,32,112.41092069222887,2,52,14.05524170565556,11.712824340365456,244.45088284808344,179.15708867054505,83.3033850337437,1.7008367496246952,0,0,51.25357697581475,58.851254888053106
22,3,0,1,2913,2770.456129791298,96.06826295601446,674.8839290323261,873.1480720340019,1,0.8873323563726393,16,43.14935397493809,6,59,37.782658812819314,37.46024730101393,633.1622994753185,671.9257349806381,94.7856158483423,1.6653418884997082,0,0,77.23875023265876,73.81824378614034
17,1,0,0,1164,1373.2528251383644,101.7726173081948,415.10106542639454,345.3413501817547,2,0.7597383789422083,16,37.57861453330172,1,28,17.58484168931743,14.681136752250442,484.33806259301343,278.0272811791475,72.29609324688523,1.2828990204907544,0,0,36.589216006583065,36.6184599813517
19,1,0,1,3314,3776.806430775728,110.1223729391196,1956.3259759238097,787.5991745067602,2,0.8301603030321348,16,46.1380029953486,7,20,73.56441717921042,70.98087656060994,1112.0181692262154,786.4527181184795,95.26391913374832,1.7964941258973581,0,0,100.0,50.24765426381397
11,3,0,0,3140,4536.473483879458,109.77314069471542,2123.2922277865177,840.8888350609037,5,0.7183990858616569,4,9.048462055259069,18,44,70.15711470713563,62.57948015010328,1196.3719887597597,784.4479822112262,91.39101588446505,1.4698087874177086,1,0,100.0,81.48243329234558
22,4,0,1,1113,1320.805817681584,93.60740391219954,404.82884462116857,458.20509831979984,0,0.6821335670012246,4,11.882075065609932,6,24,26.31575460184295,25.581705083054118,342.71952056516915,190.6700247658191,58.72316126888335,1.3356031922802105,0,0,59.89449558202477,41.327506962694876
16,1,0,0,3798,4580.432891490279,71.9787214094638,1645.5673122285664,1551.2065640793883,5,0.936199292858295,8,19.630297842263104,19,16,79.90044926834634,77.9776176418532,1839.623122760324,1438.0242854831176,96.72044847751008,1.0519893842239458,1,0,100.0,63.91282540074295
12,1,0,0,4595,4703.687940946911,69.57816566338282,1166.0435896713943,1636.0136763229232,0,0.8980441928910838,4,8.03586856555745,19,56,91.45579302248832,88.91366353969565,1685.8874035215956,1527.147364185513,102.35922547375495,0.9858467750986832,0,0,100.0,92.14689572747804
1,0,0,0,2782,4092.562062224291,6.485746482828681,1232.888589205041,678.2663855948674,1,0.5956941701827959,32,98.02189217547507,1,59,75.61187294504082,73.21081792090126,719.6098690091062,650.3508070476714,94.00761367817282,0.8537776363243661,0,0,100.0,58.43281295711201
12,5,1,0,1922,2361.4877316955663,88.09558082686506,1266.8454475022343,839.7166401169156,5,0.8908896825785169,8,20.79865598033927,14,16,45.588332311972366,42.86517560921019,789.213959013512,639.4057825571111,71.03357888642653,0.7075925707704436,1,0,81.26814689469344,56.038000791950225
6,0,0,0,4770,3832.629500811211,31.06782225252356,1441.698230432593,1516.425839114388,0,0.6209032413847981,16,51.555573309677385,1,31,59.72679707978456,67.15264820515706,1027.154242067751,1026.2713697221595,100.29750638704837,2.4606714481025826,0,0,96.95418793999141,54.02349153103379
9,4,0,0,2019,2401.111063336624,100.30020317274052,1095.187908552656,671.7007510742974,3,0.5187722474583677,4,10.502053445573532,14,38,17.21416770014982,15.647089083852602,596.7394419132557,337.6213106911161,93.43668209117789,1.7571694141901184,0,1,52.95807402553223,62.863469836142336
22,1,0,1,934,985.0951908739405,68.68746979331047,259.9632600100792,112.44990946425897,1,0.8779232238536541,8,26.950845982808254,17,30,18.35013190190363,17.748579698807454,64.32189255645801,57.474350164146706,45.04965561804662,1.9605676338033295,0,0,39.79006661360598,64.18773976828453
5,6,1,0,4013,3300.6063930958494,118.53350618835995,902.1292171957268,1025.4311092485466,1,0.5737268893930261,16,53.337002562078155,9,59,41.669247240242754,49.531052720094415,1302.508134053023,712.794138364859,90.59651057474925,1.9550934196521306,0,0,73.41005341683105,79.80120418341771
2,1,0,0,3728,4108.572320259288,29.18145067200054,2368.0514509406803,1074.1125413769691,1,0.6356885197053991,8,16.40010990001945,11,45,51.25185235025783,54.930340905152974,1055.112557683249,895.1913215479389,74.58913098421178,1.4113457927919382,0,0,95.66169114120234,69.47252209101092
2,2,0,0,368,493.67072740633506,88.19851654108992,264.89059838496496,154.82214646300287,0,0.8679895397936991,32,108.06434416348273,7,42,6.5251226406883935,6.9865855008394355,102.16943151353824,67.35763159427316,40.53891444517962,2.17770381741177,0,0,19.285276337873416,51.81542599126037
17,4,0,0,3866,4456.155031121508,67.96638337857189,2299.965561719756,697.2573401558165,1,0.7328386730373457,8,18.927215851725236,9,35,36.314934641158914,31.49585624201122,743.9120640727272,458.47409095960944,93.58960418583668,1.2174403060992023,0,0,79.83141041364439,57.82956941650282
10,6,1,0,3767,4699.789664242551,112.15778712823949,1559.5599365546564,1324.117088736547,3,0.8322903969152354,8,29.13176661663489,11,33,38.221671973368075,32.906179088561785,746.0137806015139,755.2147291176339,121.35036853472049,1.4117595977546018,0,0,98.06402847893361,68.07086468163489
21,5,1,1,3245,4049.1727393837,35.589276444369794,1721.313024210959,1059.9045852848647,2,0.5140861888607701,32,71.61608509027226,11,21,54.721955774077735,44.09827886390786,648.9019188607249,692.8682746609563,86.11816998568715,0.24852742539234338,0,0,96.69358193674626,53.03148458266596
19,5,1,1,1424,1808.07204071548,11.83532372175213,717.6896513930216,507.6112134114815,5,0.6611450692750422,4,9.979771708785094,9,51,30.10072430489051,33.90761549279252,574.8423384172547,336.02368836713725,41.47370505473569,0.11882375864093761,1,0,56.58422425542061,62.05444380161581
4,6,1,0,537,575.2974095383275,67.54454782981159,335.1062898029475,183.13111405029113,1,0.6703745624150805,32,100.71355992874575,3,17,3.752964671880051,4.12080637882747,117.51110733298276,167.94685576695178,80.90945962332964,1.0631494348818078,0,0,9.350968021412758,33.13076200818197
18,5,1,1,500,529.5016936698958,64.98549741970253,156.65507340437918,139.3992803344677,2,0.6174495087757285,4,11.356713071748993,9,59,8.518421842195886,10.167413857066602,107.92086838724137,34.98723579500244,56.675716954047324,0.5501172604048601,0,0,25.107085964165037,67.93095174489594
21,6,1,1,402,322.89008712056045,40.84633029930537,186.91887269991028,63.46182955235297,2,0.6801279075986731,32,127.45124319509392,8,33,2.5041107713252737,2.5926065252294395,73.38092726630593,42.161701286264936,52.45967323163488,1.4000621431314786,0,0,26.844435791769083,52.79533539903992
18,4,0,1,1990,1806.8318875167872,118.45184673362643,872.230342334206,348.17857011490014,3,0.675142856391387,8,27.51365867906015,5,22,20.267298269360676,23.956773430071333,346.91262300588437,298.0247420426334,75.0656504928006,1.9915076935473426,0,0,52.556115674421235,35.16675951991848
14,6,1,0,2417,3542.275799005107,13.016813777724428,1294.6189788563318,1092.8488954244294,4,0.9531652041538262,8,19.52456917246117,5,43,21.450522767214594,20.4856399506071,740.1069585499871,732.4462763546957,68.85779673746032,0.673325752134802,1,0,66.3413906798675,51.674977018728505
15,6,1,0,3286,4566.52692965604,70.49481126425586,1399.8320446999946,1366.1020463682369,4,0.9075767379678014,8,27.733354411186447,15,13,65.01799644793928,57.81063152088916,1034.6728162578797,734.4127056226037,109.65232967987247,1.658741618549076,1,0,100.0,58.37609512595385
23,2,0,1,297,294.7950441333608,34.92494486513545,148.2646159006199,66.80079622504485,1,0.8942060685917005,32,86.80203620684671,5,23,5.242809294580436,5.832658111024639,94.96535581700311,29.04957884736349,48.05830004932542,0.3506123330350458,0,0,24.86593012627411,32.19149027753887
8,2,0,0,3553,3840.2044961733154,5.219881340550027,2032.1362615186217,791.3190994978904,1,0.50156444916401,8,16.362209099958022,2,34,45.76506289632565,42.746081334492665,957.1906335006645,777.1203896737928,86.67655553919039,0.7376188946523518,0,0,86.7525271175401,49.11814919591348
3,0,0,0,617,899.552019569823,118.60265081077166,308.55619544410297,257.3063756049488,0,0.6754548816075955,8,20.506333218581936,13,9,16.084265000203622,19.253162163117334,204.25704775931672,80.72511271207763,65.55812779896151,0.35856921164683303,0,0,21.424191479058717,46.846933234265485
14,4,0,0,733,714.9030624589404,60.38547622153899,192.13160243047903,138.4397008718158,1,0.5749117296466494,32,124.22491912770559,14,12,11.081805218797284,9.542357268540917,74.31137354742901,63.41886914198336,43.83585629474388,1.291733763020021,0,0,21.653357624448418,46.95104059548949
11,4,0,0,693,812.7317434020599,103.57690675206082,322.571466017726,316.1358849270266,2,0.6469886663212423,32,72.19907082231512,1,15,13.128707477964621,10.574474628286822,427.2109750742015,160.8782098190552,54.773473471887534,1.7172250297562515,0,0,28.75971133611172,25.608876381518606
22,2,0,1,528,430.56068818687754,101.60773255988055,166.79961194534002,120.10174291759206,3,0.5809648034892038,4,12.578864198517131,18,54,4.517481821738592,4.7735146996181355,161.28193849302255,68.82301878006152,40.244483956836895,1.4783731652460699,0,0,24.453887541721556,79.90652749608319
2,3,0,0,2810,3467.01842310597,98.41201216637947,1699.3973323737287,962.3846402942455,0,0.5351467571918967,32,126.56355947658326,3,13,34.908561767764176,32.596291683081866,739.1857739717743,610.0689027905029,68.09201613680551,1.6441228613767964,0,0,72.03363671067244,32.20065509375923
22,3,0,1,4513,6548.595503992731,57.78698406603467,3858.9166849581516,922.6971722655446,3,0.7655528977692654,8,24.33288861033082,14,31,45.816228768499,43.03055979507169,935.7600091230863,771.0270199748746,118.02867901507355,0.7436813823410513,0,0,100.0,66.74504867101678
13,0,0,0,4502,6389.7803029848465,108.03152655332758,2635.866663814718,1807.6329336663903,0,0.8646893742736147,32,85.12976836532673,7,17,87.1092006409781,93.65654541217654,1320.639895294649,1484.4535290802214,120.25977436958729,0.5575448893484152,0,0,100.0,51.421825270609126
16,3,0,0,1418,1632.6546483948896,47.23630634092369,804.388888794498,307.7187283059242,3,0.7362307578675776,32,102.30727952960436,16,45,32.351588858007474,35.827757992929335,285.00528688298357,91.60026006644475,76.60757679197093,0.7160564287834211,0,0,59.238854059574756,66.426445551264
18,3,0,1,2276,2855.809590231981,51.96449560078591,971.6374135515597,672.6825897666663,2,0.6377294739876772,32,80.42152406850826,10,50,37.25937310924091,35.87026675844662,386.86496127917775,491.24573701762955,81.56518921063564,0.014829923505185194,0,0,80.6939346086306,69.1226632930988
5,3,0,0,3546,4251.153077179778,34.40609752283826,1869.7842209924231,1111.5057057722026,5,0.548522249123194,32,113.63856756804624,11,26,55.6074813449839,47.585213748423584,631.424297731712,1011.924563415567,72.41220903773993,0.0,1,0,93.26322244831077,60.935717086052065
3,1,0,0,3662,3101.281777464814,56.52978372879681,763.3221212755165,754.8069610616061,2,0.9131019950333857,8,29.80269319239852,5,15,32.82364541559311,31.57494196138361,517.6151207844356,177.03577943239804,77.03295421629795,2.3732619648811792,0,0,67.38280680061806,42.531695866822744
6,0,0,0,4057,3696.3588303812708,118.44752332331215,1944.1872843146741,1267.1782504557127,3,0.8066088395679365,32,86.54513590635665,2,23,31.92697097078296,29.475771284610612,708.9271284138263,948.9781009733513,106.65059285898818,1.0754969596098103,0,0,69.9261151485497,46.67337022392217
18,2,0,1,1892,2790.0796516810697,70.92267615916327,942.2927404518537,362.2611482166582,4,0.5728757301089512,32,113.46594825378425,3,28,54.69717703799415,60.584229988060805,510.8342023404414,204.1556063170316,75.45788307849095,1.9081812778991118,1,0,92.28145872328652,43.52275294429545
16,3,0,0,3427,3355.6433069254567,100.57624119475003,778.5647462468319,504.0131373142815,3,0.6425611081484417,32,117.45815231790615,7,58,38.188257156178125,35.7479936043263,524.5727905264037,293.0332319465594,77.1118777466925,0.0,0,0,76.26329488682748,75.33702520130346
15,5,1,0,2464,2634.2980079230697,35.28443551770324,1570.6331525008775,387.4973544488844,2,0.8760613614033937,32,90.11033619874576,2,56,18.949123067246738,17.250111079245862,481.19722522344756,384.57903104904284,71.23287215974914,1.1120656660823753,0,0,61.81543281671652,58.15854995748557
14,6,1,0,1109,1282.293466265084,114.93087956384514,719.0015548388093,442.455375364923,2,0.8650221932315522,8,31.196229271171283,3,53,12.360950130997784,13.648387268545978,346.56435877689137,122.89161621572292,51.6350400685569,0.8074163738414905,0,0,29.633922733853282,54.762945034720445
21,1,0,1,1694,2516.2548790346245,6.514920152477516,701.9680235431565,340.8702164829094,1,0.8186568883782634,8,27.036935181739114,13,33,40.22666155281028,48.08466095781359,215.2827940888721,86.49631795795746,78.63998288979174,1.749864619881738,0,1,61.971829109026544,52.60032320789895
7,3,0,0,4973,6380.3363945364745,111.97820017522405,2203.007272475096,2497.4724897108385,2,0.5447404930389254,16,46.612049895653655,6,29,123.64876015043669,112.82568557573411,3077.771526488201,2296.8619942396485,112.49113451081622,1.8865576458883906,0,0,100.0,58.18823669348803
18,6,1,1,1861,2308.977962993347,108.27044738513833,1326.939800148413,902.2321857430233,2,0.8095180484892175,32,103.07238617837666,5,33,19.898258559068555,20.413511060305957,524.2879805336107,523.634571280311,90.0376646305626,0.5718568650726633,0,0,53.94360755630575,49.85458285960408
7,6,1,0,2243,2617.7603967293935,12.745964890625855,1357.3912019373818,1040.6774723805906,2,0.792959816701967,32,95.80469482470075,11,12,31.67615207960515,36.669564791283555,1022.115605016102,464.89958237224715,85.43187137406244,1.9578779751774853,0,0,63.46743360001497,37.282603843417505
17,1,0,0,2477,3196.4993674655025,74.55737364061156,1798.238309641563,1259.1226710251435,2,0.7927459089832908,8,18.639664945175625,11,17,30.774838603873754,36.35138435081796,1694.4482984831652,847.1750595773167,65.78652902631221,1.5202871174402461,0,0,63.3407358798738,45.768590503239274
15,0,0,0,217,274.46401377125585,95.30306603354622,116.65267080933333,39.716567219289225,1,0.8949201156251758,16,46.79289744789785,18,49,2.727695827936624,3.178891365654391,52.24595311710686,19.814113214348726,40.38715870014977,1.581960480867978,0,0,20.11896198675623,74.8796736299425
19,5,1,1,4232,6060.175859233933,51.43790630846493,1801.3659919592196,1801.2370179028824,4,0.5568962327609944,16,49.843619620338586,19,14,38.49577781089716,45.202187111534364,2550.3630499577193,1073.9965440641702,115.99386615057352,0.7389091084420969,1,0,100.0,61.35456941762804
